CNTSTUID;CNTSCHID;STRATUM;STU_GENDER;ISCEDP;REPEAT;EXERPRAC;RELATST;BULLIED;FAMSUP;HISCED;ICTRES;ESCS;SCHLTYPE;SCHSIZE;TOTAT;PROATCE;STRATIO;STAFFSHORT;EDUSHORT;SCPREPBP;SCPREPAP;PROBSCRI;CV19_ONLINE_CLASS;CV19_CANCELLED_CLASS;TC_GENDER_MEAN;TC_AGE_MEAN;TC_EXP_MEAN;TC_PERM_PERC;PV1MATH;PV2MATH;PV3MATH;PV4MATH;PV5MATH;PV6MATH;PV7MATH;PV8MATH;PV9MATH;PV10MATH;PV1FLIT;PV2FLIT;PV3FLIT;PV4FLIT;PV5FLIT;PV6FLIT;PV7FLIT;PV8FLIT;PV9FLIT;PV10FLIT;PV1CRTH_NC;PV2CRTH_NC;PV3CRTH_NC;PV4CRTH_NC;PV5CRTH_NC;PV6CRTH_NC;PV7CRTH_NC;PV8CRTH_NC;PV9CRTH_NC;PV10CRTH_NC
62058100.0;62000108.0;PRT17;1.0;344.0;0.0;6.0;0.3316;-1.228;;3.0;-1.3326;-1.2517;3.0;2820.0;273.0;0.9982;10.3297;0.592;0.8006;0.0996;0.8462;-0.0192;4.0;1.0;1.25;53.3;27.68421052631579;0.7;641.56;646.044;599.456;627.808;560.502;649.073;608.707;644.284;658.102;631.909;714.114;644.396;661.866;749.406;638.445;720.387;648.691;615.139;672.509;627.846;;;;;;;;;;
62058101.0;62000032.0;PRT25;1.0;344.0;0.0;4.0;-0.2006;-1.228;1.5622;10.0;0.7386;1.0038;3.0;1340.0;135.0;0.9704;9.9259;1.3635;0.4292;0.7399;0.8462;0.8253;4.0;2.0;1.45;52.45;27.75;0.8;455.051;423.134;410.486;434.949;436.534;425.359;391.456;446.749;439.883;450.067;408.486;431.177;434.026;417.905;424.624;422.849;393.785;398.651;380.63;420.845;;;;;;;;;;
62058102.0;62000034.0;PRT23;2.0;344.0;0.0;10.0;0.3188;-1.228;1.0783;4.0;0.2873;-0.4826;2.0;1236.0;73.0;0.9726;16.9315;-0.5869;-1.4212;;;;;;1.2666666666666666;50.06666666666667;25.133333333333333;1.0;561.324;463.214;501.623;531.303;513.123;485.747;525.28;550.125;516.771;495.848;578.63;552.261;530.308;575.981;557.96;513.522;500.953;533.318;601.185;538.409;;;;;;;;;;
62058103.0;62000116.0;PRT09;2.0;344.0;0.0;6.0;0.2769;-0.391;-1.2972;5.0;-0.7078;-1.4291;3.0;1907.0;208.0;1.0;9.1683;1.0744;0.1;0.4032;0.8462;0.459;5.0;1.0;1.2105263157894737;52.473684210526315;26.105263157894736;0.8947368421052632;415.506;405.53;468.117;428.133;409.419;379.39;428.174;381.641;473.891;459.393;457.952;431.141;436.115;460.55;449.834;443.327;491.318;404.955;508.665;452.957;;;;;;;;;;
62058111.0;62000162.0;PRT05;1.0;344.0;0.0;3.0;2.3754;-1.228;-0.7062;5.0;0.2873;-0.459;3.0;1225.0;244.0;1.0;5.0205;1.2579;0.4997;;;;;;1.4285714285714286;53.04545454545455;25.523809523809526;0.6818181818181818;458.473;426.402;457.892;447.91;460.738;396.065;473.719;468.779;493.165;416.08;454.036;476.335;454.026;464.407;456.592;463.471;491.306;473.263;469.764;479.73;;;;;;;;;;
62058112.0;62000047.0;PRT18;1.0;344.0;0.0;3.0;0.7431;-1.228;0.7809;9.0;-1.1001;-0.5972;3.0;292.0;51.0;0.0;5.7255;0.1893;-0.3155;-0.8314;0.8462;0.3465;5.0;1.0;1.2222222222222223;41.888888888888886;10.444444444444445;0.3333333333333333;524.948;482.405;481.712;501.104;495.116;495.666;526.066;497.439;546.422;498.388;559.077;527.221;561.441;510.103;541.605;532.608;517.891;496.74;533.562;559.592;;;;;;;;;;
62058113.0;62000120.0;PRT13;2.0;344.0;0.0;10.0;-0.3892;-0.391;-0.1001;10.0;0.5743;0.871;3.0;1945.0;210.0;0.9952;9.2619;0.9861;-0.6483;-0.8314;0.8462;0.3285;5.0;1.0;1.3043478260869565;51.91304347826087;26.52173913043478;0.8260869565217391;502.481;482.699;444.626;468.344;424.979;483.97;475.928;428.887;400.759;415.117;453.086;490.614;469.759;462.45;502.387;483.341;515.573;426.992;432.277;431.982;;;;;;;;;;
62058117.0;62000022.0;PRT20;2.0;354.0;0.0;2.0;1.4117;-0.267;-0.0347;10.0;0.455;0.6739;3.0;2202.0;247.0;0.996;8.915;0.993;-1.4212;3.3614;0.8462;0.4883;5.0;1.0;1.2105263157894737;53.21052631578947;28.63157894736842;0.7894736842105263;331.026;343.072;292.886;354.645;331.878;349.571;319.811;347.631;377.232;363.633;368.332;414.878;386.666;356.417;390.093;376.305;378.067;357.639;365.04;372.097;;;;;;;;;;
62058121.0;62000058.0;PRT21;1.0;344.0;0.0;0.0;-0.3603;-1.228;0.4067;7.0;1.2263;0.9779;3.0;1111.0;;;;-1.4551;0.4292;0.5376;-0.1008;0.5093;5.0;1.0;1.2777777777777777;57.77777777777778;33.94444444444444;0.8888888888888888;471.016;548.955;507.124;518.308;489.94;490.678;495.987;486.783;498.877;502.7;507.47;600.345;561.569;502.031;520.0;512.325;546.561;514.882;514.506;558.414;;;;;;;;;;
62058122.0;62000128.0;PRT08;2.0;344.0;0.0;3.0;1.2611;1.0619;0.7431;7.0;0.7673;-0.1366;3.0;1812.0;196.5;0.0153;9.2214;0.8307;-0.3123;-0.8314;0.8462;0.6649;5.0;1.0;1.3636363636363635;54.22727272727273;28.636363636363637;0.8181818181818182;496.525;538.347;511.418;527.138;518.216;534.631;507.903;576.359;476.285;532.758;585.235;543.734;552.32;543.226;510.982;528.705;543.999;565.885;530.426;533.36;;;;;;;;;;
62058123.0;62000032.0;PRT25;2.0;354.0;;;;;;;;;3.0;1340.0;135.0;0.9704;9.9259;1.3635;0.4292;0.7399;0.8462;0.8253;4.0;2.0;1.45;52.45;27.75;0.8;388.176;427.047;403.801;349.504;327.403;366.879;363.446;410.624;419.557;356.487;361.885;354.456;334.836;331.886;329.507;319.796;358.603;345.013;330.854;295.146;;;;;;;;;;
62058131.0;62000081.0;PRT07;2.0;244.0;1.0;4.0;-0.3529;1.0554;0.7217;8.0;0.5;-0.1588;3.0;1083.0;131.5;0.8783;8.2357;1.75;1.6863;;;;;;1.2857142857142858;51.714285714285715;26.19047619047619;0.8095238095238095;468.047;426.031;426.152;451.761;422.113;437.75;446.084;483.874;455.85;425.009;502.337;475.705;489.213;504.765;481.685;458.079;522.235;530.716;547.764;438.927;;;;;;;;;;
62058146.0;62000052.0;PRT07;1.0;344.0;0.0;2.0;-0.0044;-0.267;-0.583;5.0;-0.341;-0.2897;3.0;2872.0;300.5;1.0;9.5574;0.993;-0.6884;-0.8314;-0.4247;0.3465;5.0;1.0;1.2777777777777777;50.55555555555556;24.0;0.5263157894736842;575.963;543.051;556.722;568.762;548.614;586.423;587.006;605.824;542.942;520.861;573.299;562.838;560.392;605.613;565.173;626.918;586.49;546.851;552.007;537.414;;;;;;;;;;
62058147.0;62000123.0;PRT08;1.0;344.0;0.0;0.0;0.8349;-1.228;0.1197;10.0;-0.5987;1.3683;3.0;1231.0;106.0;0.0;11.6132;0.6736;0.2681;;;;;;1.2727272727272727;52.5;28.045454545454547;0.8181818181818182;472.149;489.047;460.431;454.455;473.38;441.964;503.288;446.041;471.048;484.994;503.697;539.244;478.33;512.933;499.965;459.73;575.404;536.025;487.945;521.678;;;;;;;;;;
62058148.0;62000004.0;PRT07;2.0;344.0;0.0;6.0;0.0864;-1.228;1.6211;7.0;-0.243;-0.8693;3.0;1800.0;141.0;1.0;12.766;0.6231;0.6299;-0.8314;-4.1689;1.111;5.0;5.0;1.3157894736842106;53.63157894736842;27.63157894736842;0.8421052631578947;451.317;405.895;465.863;392.087;461.327;447.154;505.839;473.755;450.25;426.809;465.941;434.615;488.088;480.497;488.752;493.404;468.516;459.447;462.558;491.237;;;;;;;;;;
62058149.0;62000153.0;PRT16;2.0;244.0;1.0;10.0;-0.2681;-0.5168;-0.5994;3.0;-0.0067;-1.9101;3.0;2061.0;141.5;0.9965;14.5654;0.8307;0.4292;;;;;;1.3157894736842106;55.26315789473684;31.77777777777778;0.8947368421052632;441.852;377.1;505.554;449.075;467.031;485.127;463.3;387.11;393.635;416.399;421.275;443.865;445.976;451.05;468.353;440.853;452.978;418.288;465.585;425.263;;;;;;;;;;
62058150.0;62000202.0;PRT08;2.0;354.0;0.0;5.0;1.0591;-0.5168;0.8251;9.0;-0.1984;0.5502;1.0;1391.0;93.5;0.9626;14.877;0.9995;-0.6884;0.3205;-0.7928;-0.2084;5.0;1.0;1.2727272727272727;50.22727272727273;24.636363636363637;1.0;557.128;588.474;610.352;582.15;626.234;605.96;610.106;616.509;612.505;634.632;638.516;642.36;667.54;661.324;686.4;711.845;644.373;718.696;676.021;743.633;;;;;;;;;;
62058152.0;62000226.0;PRT17;1.0;344.0;0.0;0.0;-0.3939;-0.267;-0.7578;9.0;0.2375;0.0068;3.0;3541.0;376.5;1.0;9.405;0.661;-0.9432;-0.8314;0.8462;-0.5687;5.0;1.0;1.4736842105263157;51.68421052631579;24.31578947368421;0.8421052631578947;474.122;464.559;512.033;529.615;568.012;473.981;470.402;486.241;536.54;469.428;498.363;517.425;475.245;532.477;491.495;470.379;465.19;498.7;505.542;519.488;;;;;;;;;;
62058154.0;62000153.0;PRT16;2.0;244.0;1.0;6.0;0.0428;-0.391;1.8976;3.0;-0.8708;-1.4285;3.0;2061.0;141.5;0.9965;14.5654;0.8307;0.4292;;;;;;1.3157894736842106;55.26315789473684;31.77777777777778;0.8947368421052632;457.958;414.03;453.203;473.213;413.651;434.087;454.444;459.614;468.768;449.539;483.486;469.906;490.435;453.475;490.427;494.231;489.454;460.961;480.927;510.482;;;;;;;;;;
62058157.0;62000013.0;PRT22;1.0;344.0;0.0;8.0;1.4201;-1.228;;9.0;0.9113;1.6255;3.0;2963.0;312.5;0.9856;9.4816;1.872;1.2478;-0.8314;-0.4247;0.1896;4.0;1.0;1.4090909090909092;55.0;29.09090909090909;0.7727272727272727;490.05;471.22;506.578;478.022;495.009;476.845;497.448;474.353;490.714;533.085;509.334;420.371;459.033;429.696;469.162;444.217;500.691;430.606;461.587;494.881;;;;;;;;;;
62058160.0;62000046.0;PRT08;2.0;244.0;1.0;10.0;-1.414;1.0873;-0.7161;3.0;-0.1538;-1.0718;3.0;971.0;94.0;1.0;10.3298;-0.2968;-0.4873;1.2656;0.8462;0.1896;5.0;1.0;1.1538461538461537;50.46153846153846;26.692307692307693;0.9230769230769231;360.122;351.658;358.03;327.27;330.731;310.119;346.544;334.049;331.351;325.578;369.394;331.526;288.334;335.899;358.429;333.19;326.51;374.082;358.093;341.41;;;;;;;;;;
62058161.0;62000054.0;PRT18;2.0;344.0;0.0;10.0;0.3949;-1.228;1.5434;8.0;-1.4901;0.251;3.0;1105.0;202.0;0.0;5.4703;1.2432;0.1;-0.8314;0.8462;0.4771;4.0;1.0;1.3;49.05;25.894736842105264;0.75;423.594;499.658;469.348;472.782;434.691;439.075;386.404;412.949;404.589;444.931;436.036;501.934;492.481;491.223;413.507;513.797;433.237;430.1;456.54;424.597;;;;;;;;;;
62058167.0;62000150.0;PRT08;2.0;354.0;0.0;10.0;3.1628;0.2645;1.5246;6.0;0.0346;0.0904;3.0;2658.0;270.0;0.9963;9.8444;-0.0719;-1.4212;-0.8314;0.1102;-0.5687;3.0;1.0;1.3478260869565217;53.869565217391305;29.09090909090909;0.8695652173913043;316.857;338.182;344.697;351.029;407.288;394.083;350.955;351.837;390.453;374.094;412.532;419.644;464.966;430.116;503.215;470.547;464.974;416.943;442.284;366.512;;;;;;;;;;
62058169.0;62000029.0;PRT07;2.0;354.0;0.0;2.0;0.2962;-1.228;-1.187;9.0;0.7378;0.9382;3.0;2483.0;230.0;0.05;10.7957;-0.0879;0.4292;;;;;;1.4666666666666666;47.666666666666664;19.666666666666668;0.4;552.757;584.262;570.455;522.972;627.876;544.515;540.759;582.512;605.959;529.526;541.583;520.647;597.95;580.172;571.229;577.751;536.846;608.451;609.627;601.661;;;;;;;;;;
62058171.0;62000023.0;PRT07;1.0;344.0;0.0;0.0;-0.7142;0.1361;-1.417;3.0;-0.0363;-1.8385;3.0;2997.0;272.5;0.0183;10.9982;0.9861;0.1;0.7823;0.8462;0.6649;5.0;1.0;1.2916666666666667;52.583333333333336;26.333333333333332;0.8333333333333334;492.958;465.508;510.12;536.879;489.156;540.299;536.729;473.931;506.349;522.059;523.479;522.686;520.399;528.356;508.479;521.968;522.148;512.519;549.833;509.03;;;;;;;;;;
62058173.0;62000209.0;PRT17;1.0;344.0;0.0;0.0;1.1096;-1.228;0.7833;10.0;0.5985;1.0445;3.0;2509.0;287.0;1.0;8.7422;0.592;0.7566;-0.8314;0.1102;0.0436;5.0;1.0;1.2222222222222223;53.55555555555556;28.88888888888889;0.8333333333333334;472.626;440.369;414.271;416.181;483.157;409.205;417.59;416.401;426.919;466.269;466.495;480.687;478.032;447.333;465.455;445.27;456.171;485.406;468.511;479.55;;;;;;;;;;
62058177.0;62000186.0;PRT03;1.0;344.0;0.0;4.0;0.0758;0.9271;0.3796;10.0;0.6954;0.9846;3.0;2076.0;317.5;0.9449;6.5386;1.1782;0.1;;;;;;1.45;44.15;16.4;0.4;565.602;535.043;480.428;539.749;529.287;494.388;514.975;541.421;527.071;506.715;503.967;485.607;512.017;483.71;491.492;474.456;524.757;486.41;514.658;480.322;;;;;;;;;;
62058180.0;62000072.0;PRT07;1.0;244.0;1.0;2.0;-0.2257;1.662;0.3132;3.0;0.5309;-1.4246;3.0;1294.0;148.5;1.0;8.7138;-0.3163;-0.2376;0.7916;0.8462;1.2328;2.0;1.0;1.1428571428571428;52.357142857142854;24.5;0.7142857142857143;389.036;475.144;412.969;442.232;456.477;399.91;417.982;371.13;437.501;402.303;444.216;504.986;506.252;507.497;504.876;474.972;509.687;479.373;506.876;499.802;;;;;;;;;;
62058181.0;62000121.0;PRT15;2.0;244.0;1.0;10.0;0.0389;0.0536;1.7578;10.0;2.2509;1.6232;3.0;2027.0;198.0;0.9848;10.2374;1.2432;-0.2376;-0.8314;0.8462;-0.264;5.0;1.0;1.125;47.125;20.5625;0.5625;322.661;360.066;345.217;344.809;345.424;337.66;409.293;348.083;350.536;323.864;428.699;416.868;416.189;453.801;465.348;426.722;447.746;425.657;435.553;456.829;;;;;;;;;;
62058182.0;62000210.0;PRT09;1.0;244.0;1.0;6.0;-0.1994;0.1361;0.1693;7.0;-1.2198;-0.5922;3.0;759.0;77.5;0.9935;9.7935;2.8705;1.0245;-0.8314;-0.1008;0.3285;5.0;1.0;;;;;422.306;407.15;416.151;436.717;471.773;430.897;380.269;419.635;366.477;464.724;480.438;446.013;454.105;448.525;503.092;518.976;512.486;443.969;419.836;506.188;;;;;;;;;;
62058183.0;62000165.0;PRT24;2.0;244.0;1.0;10.0;1.1376;-1.228;-0.5342;9.0;0.034;0.3463;2.0;94.0;18.5;0.3784;5.0811;-1.4551;0.1423;-0.8314;-0.9209;0.459;5.0;1.0;1.1428571428571428;42.5;12.571428571428571;0.14285714285714285;446.141;400.261;425.146;432.303;468.884;430.698;465.227;394.072;434.439;414.942;436.929;442.614;448.55;485.319;522.977;501.437;417.984;467.675;512.247;486.114;;;;;;;;;;
62058185.0;62000101.0;PRT15;2.0;344.0;0.0;4.0;-0.4601;-0.5168;;10.0;1.2625;0.6333;3.0;579.0;78.5;0.0;7.3758;0.2633;0.9905;0.0698;0.8462;0.7965;3.0;1.0;1.411764705882353;55.23529411764706;28.823529411764707;0.8823529411764706;467.008;415.707;412.899;429.381;418.821;423.78;423.04;400.205;439.27;403.932;451.367;432.912;412.583;436.667;413.326;414.002;435.118;409.331;431.104;439.965;;;;;;;;;;
62058186.0;62000132.0;PRT13;2.0;354.0;0.0;8.0;-0.5385;-1.228;-1.3845;6.0;0.265;-0.9458;1.0;465.0;44.5;0.4719;10.4494;-0.0963;-0.0703;1.2899;0.8462;0.3285;5.0;1.0;1.6111111111111112;43.5;17.058823529411764;0.6666666666666666;382.176;403.848;424.477;409.003;383.768;377.818;393.304;369.078;397.32;375.332;406.858;407.3;462.161;416.493;390.1;407.672;403.574;422.325;402.56;442.079;;;;;;;;;;
62058188.0;62000216.0;PRT08;1.0;354.0;0.0;6.0;2.1026;-1.228;0.1139;7.0;-0.2249;-0.0906;2.0;137.0;35.5;1.0;3.8592;0.0055;-0.6924;-0.0648;0.1102;-0.2084;5.0;1.0;1.8333333333333333;42.75;19.416666666666668;0.15384615384615385;498.211;420.658;459.979;499.878;439.077;512.153;472.204;455.246;517.156;450.796;508.886;496.104;453.278;559.213;425.035;591.336;488.821;504.448;560.054;489.471;;;;;;;;;;
62058190.0;62000172.0;PRT08;1.0;344.0;0.0;3.0;-1.1966;1.8866;-2.1513;9.0;-0.6068;0.8029;3.0;2155.0;220.0;1.0;9.7955;0.9861;1.2478;;;;;;1.2222222222222223;48.666666666666664;21.166666666666668;0.5555555555555556;408.562;399.484;411.749;352.823;390.44;456.58;395.093;408.462;454.02;408.321;530.076;505.653;506.097;496.855;512.782;498.051;488.396;503.124;535.365;516.066;;;;;;;;;;
62058191.0;62000156.0;PRT12;2.0;344.0;0.0;9.0;0.2816;-1.228;-0.2318;8.0;-0.5987;-0.5305;3.0;1399.0;179.0;1.0;7.8156;1.0744;-0.9432;-0.1334;0.8462;0.5093;5.0;1.0;1.25;51.5;24.9;0.7;466.678;549.051;520.665;514.69;430.78;510.951;517.207;493.592;535.389;501.71;465.37;496.943;550.299;502.96;498.73;491.343;482.051;514.485;522.245;502.579;;;;;;;;;;
62058193.0;62000038.0;PRT13;1.0;344.0;0.0;6.0;0.2627;-0.1325;1.8209;2.0;-0.5617;-1.8081;3.0;2254.0;285.5;1.0;7.8949;0.6798;-1.4212;-0.8314;-0.7714;0.0436;4.0;1.0;1.368421052631579;54.578947368421055;30.31578947368421;0.6666666666666666;442.379;433.01;431.216;449.679;395.955;405.677;419.601;413.846;462.477;407.793;386.342;453.19;461.201;437.462;424.518;460.233;437.034;420.429;462.106;473.031;;;;;;;;;;
62058195.0;62000084.0;PRT07;1.0;344.0;0.0;4.0;-2.3768;0.6616;0.2521;4.0;-0.3401;-0.1765;3.0;1312.0;106.0;0.9481;12.3774;1.2579;0.7452;0.5151;0.1102;-0.5687;5.0;1.0;1.2222222222222223;54.27777777777778;28.555555555555557;0.8333333333333334;414.02;419.016;410.095;415.013;426.648;366.84;413.846;443.069;373.325;398.504;436.901;432.464;441.82;451.1;383.549;419.159;448.539;464.849;415.578;418.657;;;;;;;;;;
62058197.0;62000163.0;PRT07;1.0;344.0;0.0;4.0;0.0385;0.0536;1.6011;8.0;0.706;0.2902;3.0;3532.0;353.5;0.0;9.9915;1.5598;1.529;0.44;-0.5756;0.2792;2.0;1.0;1.1666666666666667;52.22222222222222;27.88888888888889;0.6111111111111112;485.729;478.576;447.691;431.322;425.733;420.17;472.701;481.897;429.28;413.049;500.678;474.466;505.729;471.851;468.683;404.849;516.607;474.064;481.722;478.578;;;;;;;;;;
62058198.0;62000167.0;PRT07;1.0;344.0;0.0;0.0;1.4679;-1.228;0.9727;10.0;0.9792;1.1925;3.0;3302.0;284.5;0.9473;11.6063;0.8179;0.4292;-0.8314;0.8462;-0.5687;5.0;1.0;1.263157894736842;51.26315789473684;25.263157894736842;0.6842105263157895;591.219;562.061;570.829;551.163;577.626;577.792;525.622;617.336;572.353;525.417;582.855;552.65;582.423;608.337;565.012;594.768;561.944;643.009;598.47;600.913;;;;;;;;;;
62058199.0;62000147.0;PRT03;2.0;244.0;1.0;3.0;-0.0071;1.007;;9.0;-0.5537;-0.7001;3.0;1472.0;84.0;0.9762;17.5238;2.4895;0.7566;-0.8314;0.8462;0.7965;5.0;1.0;;;;;334.128;364.86;348.634;377.986;354.739;340.04;356.278;352.836;350.416;383.152;277.366;340.55;319.019;379.143;301.024;363.929;375.492;350.345;354.119;358.542;;;;;;;;;;
62058200.0;62000063.0;PRT22;1.0;354.0;0.0;2.0;0.0357;0.1361;-0.6731;9.0;-0.2249;0.2117;1.0;254.0;25.0;0.56;10.16;0.6924;-0.6884;0.7296;0.8462;-0.5687;5.0;1.0;1.4545454545454546;44.81818181818182;10.272727272727273;0.18181818181818182;392.28;454.352;436.666;406.956;455.091;425.605;484.187;390.457;365.252;449.513;404.762;423.234;420.248;381.454;334.468;331.896;422.551;466.268;350.608;378.015;;;;;;;;;;
62058204.0;62000108.0;PRT17;1.0;344.0;0.0;3.0;0.3903;-1.228;;3.0;1.1596;-0.8155;3.0;2820.0;273.0;0.9982;10.3297;0.592;0.8006;0.0996;0.8462;-0.0192;4.0;1.0;1.25;53.3;27.68421052631579;0.7;488.515;489.202;508.492;535.729;503.15;458.104;478.746;506.607;480.954;500.056;498.212;483.914;497.079;483.173;526.897;506.065;463.957;492.907;506.421;464.497;;;;;;;;;;
62058205.0;62000045.0;PRT07;2.0;344.0;0.0;4.0;-1.3538;1.5311;-0.7093;8.0;-0.9086;0.3534;3.0;2312.0;281.5;0.8597;8.2131;1.5435;-0.4873;-0.8314;-0.7023;1.3952;3.0;2.0;1.4210526315789473;54.1578947368421;25.94736842105263;0.7368421052631579;638.086;576.873;653.427;653.037;622.705;558.73;569.273;574.605;605.682;598.447;653.901;637.915;656.754;624.877;672.185;650.859;621.861;686.352;606.515;647.597;;;;;;;;;;
62058206.0;62000066.0;PRT08;2.0;244.0;1.0;10.0;0.9479;-1.228;0.1993;2.0;-0.0363;-1.8446;3.0;1896.0;293.5;1.0;6.46;0.4487;0.1;0.4563;0.8462;0.1896;5.0;1.0;1.15;54.6;28.7;0.7142857142857143;445.542;465.608;415.669;426.601;445.607;473.244;392.864;425.802;417.56;414.457;436.463;466.291;387.612;474.38;487.341;463.735;420.24;430.141;447.732;488.438;;;;;;;;;;
62058208.0;62000053.0;PRT07;2.0;344.0;;;;;;;;;1.0;329.0;27.0;0.9259;12.1852;-0.0719;-0.2376;3.3614;0.8462;-0.5687;5.0;1.0;1.3636363636363635;42.81818181818182;15.909090909090908;0.7272727272727273;525.451;516.69;497.674;495.659;406.551;454.485;483.216;490.612;393.014;373.703;476.234;470.046;498.628;492.735;457.375;483.843;534.406;485.525;461.529;473.627;;;;;;;;;;
62058210.0;62000063.0;PRT22;1.0;244.0;1.0;7.0;-0.0346;-1.228;-1.193;2.0;-1.2913;-2.1703;1.0;254.0;25.0;0.56;10.16;0.6924;-0.6884;0.7296;0.8462;-0.5687;5.0;1.0;1.4545454545454546;44.81818181818182;10.272727272727273;0.18181818181818182;282.942;327.857;375.945;303.364;334.049;283.994;343.665;333.808;320.211;341.698;327.365;420.738;406.791;340.227;434.303;338.06;344.401;410.01;350.724;421.327;;;;;;;;;;
62058211.0;62000215.0;PRT02;2.0;344.0;0.0;2.0;1.1556;-1.228;0.4565;;0.3729;1.4621;3.0;1764.0;196.0;1.0;9.0;1.2579;1.4783;-0.8314;-0.1008;0.3786;4.0;1.0;1.3125;49.625;24.25;0.875;631.906;657.535;653.582;661.474;626.128;636.956;620.633;584.748;599.944;620.857;639.902;669.838;691.582;646.994;672.22;673.973;640.072;626.039;638.853;657.373;;;;;;;;;;
62058212.0;62000190.0;PRT02;2.0;344.0;0.0;10.0;-1.0309;-1.228;-0.9462;8.0;-0.0128;0.196;2.0;537.0;40.0;0.0;13.425;0.8371;1.7368;;;;;;1.2857142857142858;48.57142857142857;22.0;1.0;541.593;561.62;569.567;544.394;533.62;564.86;588.12;576.001;516.294;544.002;518.998;495.946;498.55;482.918;535.276;501.123;541.814;541.891;486.082;527.206;;;;;;;;;;
62058215.0;62000078.0;PRT07;1.0;344.0;0.0;4.0;-1.5296;-1.228;0.0431;4.0;1.3455;0.2499;3.0;928.0;126.5;0.8933;7.336;1.2805;1.1897;0.0464;-0.9552;0.3465;2.0;1.0;1.1578947368421053;52.8421052631579;25.842105263157894;0.6842105263157895;425.596;529.996;491.97;462.43;476.395;530.052;506.243;513.722;487.792;440.757;495.222;510.3;488.223;491.988;477.796;519.063;541.634;526.391;525.577;479.103;;;;;;;;;;
62058222.0;62000089.0;PRT17;2.0;244.0;0.0;10.0;0.7417;0.2275;1.7512;9.0;1.8984;2.1047;2.0;1498.0;103.0;1.0;14.5437;-1.4551;-0.2376;-0.8314;-0.4247;-0.5687;4.0;2.0;1.3333333333333333;51.6;24.0;0.9375;472.492;474.908;468.468;481.362;490.555;505.089;484.829;499.007;465.546;467.501;481.1;521.943;546.061;509.598;539.643;548.753;504.559;489.125;522.539;568.277;;;;;;;;;;
62058223.0;62000124.0;PRT18;1.0;344.0;0.0;2.0;0.0643;-1.228;1.6381;7.0;-0.5178;-0.2561;3.0;1863.0;266.0;0.9962;7.0038;1.0744;-0.6884;-0.8314;-0.7714;0.1896;5.0;1.0;1.44;49.44;22.96;0.6;484.117;418.764;444.333;410.904;420.042;432.835;432.861;474.613;482.518;436.152;498.648;500.814;561.255;493.427;515.204;507.815;481.004;535.004;566.335;474.217;;;;;;;;;;
62058224.0;62000072.0;PRT07;2.0;344.0;0.0;0.0;-0.4602;-1.228;;3.0;-0.5452;-1.9832;3.0;1294.0;148.5;1.0;8.7138;-0.3163;-0.2376;0.7916;0.8462;1.2328;2.0;1.0;1.1428571428571428;52.357142857142854;24.5;0.7142857142857143;561.478;548.29;586.776;547.055;554.747;586.676;568.36;589.498;515.349;567.218;605.656;532.435;567.857;481.436;506.907;622.17;575.371;584.168;543.896;543.15;;;;;;;;;;
62058225.0;62000198.0;PRT07;1.0;344.0;0.0;3.0;0.9513;-0.391;0.9907;8.0;-0.648;0.5381;3.0;2490.0;22.0;1.0;100.0;2.8705;0.4292;-0.8314;0.8462;0.811;4.0;1.0;1.1333333333333333;51.333333333333336;24.933333333333334;0.6666666666666666;583.09;528.571;557.138;527.788;575.109;487.949;509.063;537.922;578.855;545.228;520.425;561.618;594.229;567.713;597.734;555.371;565.146;540.015;571.089;546.962;;;;;;;;;;
62058226.0;62000007.0;PRT07;2.0;344.0;0.0;1.0;0.9712;-1.228;0.08;7.0;-0.4132;0.3507;3.0;1826.0;167.0;0.9431;10.9341;0.7544;0.262;-0.8314;-0.4247;0.0436;3.0;1.0;1.3181818181818181;46.81818181818182;20.40909090909091;0.5454545454545454;443.842;452.774;474.665;439.913;448.277;454.262;448.765;478.856;412.328;462.107;502.134;540.019;449.488;492.438;536.16;508.274;507.251;532.131;487.535;514.733;;;;;;;;;;
62058227.0;62000075.0;PRT08;1.0;344.0;0.0;6.0;0.8775;-0.391;-0.8629;2.0;-0.3192;-2.0774;3.0;945.0;111.5;1.0;8.4753;1.5435;0.1;0.7916;0.8462;-0.5687;5.0;1.0;1.3529411764705883;47.1764705882353;22.470588235294116;0.7058823529411765;455.94;495.093;486.911;444.624;513.276;478.031;487.844;459.89;457.796;467.704;579.185;625.581;613.758;576.963;583.98;573.103;550.133;579.627;571.529;610.606;;;;;;;;;;
62058240.0;62000191.0;PRT07;1.0;344.0;0.0;5.0;-0.0104;-0.391;1.0178;7.0;0.327;0.0899;3.0;3576.0;332.5;0.9789;10.7549;0.9861;0.4292;0.0805;-0.1008;0.1358;4.0;1.0;1.2380952380952381;52.76190476190476;26.666666666666668;0.8181818181818182;619.247;562.031;659.832;516.507;601.064;507.71;602.839;541.802;597.967;573.729;556.681;545.277;546.426;509.0;565.339;591.648;556.348;555.803;576.168;564.655;;;;;;;;;;
